,Altura,Año,Nombre,Peso,Yardas_totales
64,185.928,1979,"Long, Kevin", 212,"2,190"
65,177.5,1947,"Long, Bob", 190,0
66,185.928,1952,"Loomis, Ace", 195,0.0
67,185.928,1966,"Looney, Joe Don", 230,724
68,182.88,2003,"Lopienski, Tom", 246,0
69,185.928,1966,"Lorick, Tony", 217,"2,124"
70,195.072,2012,"Lorig, Erik", 250,4
71,185.928,1956,"Losch, Jack", 205,43
72,182.88,1960,"Lott, Billy", 203,"1,123"
73,180,1979,"Lott, Thomas", 205,50
74,185.928,1982,"Love, Randy", 208,211
0,177.5,1994,"Loville, Derek", 210,"1,620"
1,185.928,1987,"Loving, Warren", 230,0
2,180.0,1960,"Lowe, Gary", 196,0.0
3,177.5,1953,"Lowe, Lloyd", 155,0.0
4,182.88,1964,"Lowe, Paul", 205,"4,995"
5,180.0,1923,"Lowe, Walter", 180,0
6,185.928,2016,"Luc, Jeff", 256,0
7,182.88,1960,"Lucas, Richie", 190,7
8,185.928,1961,"Luce, Lew", 187,1
9,175.0,1945,"Lucente, John", 200,242
10,188.976,2003,"Luchey, Nicolas", 273,170
11,182.88,1945,"Luckman, Sid", 197,132
12,180.0,2009,"Lucky, Marlon", 218,0
13,188.976,2010,"Lumbala, Rolly", 238,0
14,180.0,2010,"Lumpkin, Kregg", 228,166
15,188.976,2006,"Lumsden, Jesse", 219,0
16,177.5,1946,"Lund, Bill", 180,0
17,175.0,1995,"Lundy, Dennis", 190,0
18,182.88,2015,"Lundy, Luke", 230,0
19,177.5,2006,"Lundy, Wali", 211,476
20,182.88,1977,"Lusk, Herb", 190,483
21,188.976,1971,"Lyle, Garry", 198,0.0
22,188.976,1964,"Lyles, Lenny", 202,0.0
23,177.5,1994,"Lynch, Eric", 224,209
24,185.928,1971,"Lynch, Fran", 205,"1,258"
25,180.0,2003,"Lynch, James", 276,0
26,182.88,2014,"Lynch, Jordan", 220,0
27,192.024,1996,"Lynn, Anthony", 230,177
28,185.928,1980,"Lytle, Rob", 198,"1,451"
29,177.5,1924,"MacDonnell, Allan", 170,0
30,177.5,2003,"MacKenzie, Malaefou", 225,0
31,195.072,1965,"MacKinnon, Jacque", 235,"2,109"
32,182.88,1939,"MacLeod, Bob", 190,88
33,175.0,1920,"MacWherter, Kile", 210,0
34,175.0,1946,"Macioszczyk, Art", 208,159
35,182.88,1989,"Mack, Kevin", 212,"5,123"
36,185.928,2001,"Mack, Stacey", 241,"1,751"
37,177.5,1963,"Mack, Red", 180,"1,159"
38,182.88,1956,"Macon, Eddie", 177,324
39,180.0,1947,"Madarik, Elmer", 200,0.0
40,180.0,2003,"Maddox, Nick", 209,0
41,182.88,2012,"Madu, Mossis", 197,55
42,177.5,1945,"Maeda, Chet", 187,0
43,180.0,1949,"Maggioli, Chick", 178,0.0
44,177.5,1945,"Magnani, Dante", 182,"1,466"
45,175.0,1944,"Magulick, George", 150,102
46,188.976,2011,"Mahaffey, Ryan", 250,0
47,175.0,1929,"Mahan, Bob", 178,0
48,177.5,2005,"Mahe, Reno", 212,196
49,182.88,1923,"Mahoney, John", 183,0
50,182.88,2009,"Mailei, Marcus", 255,0
51,188.976,1971,"Maitland, Jack", 211,267
52,180.0,2001,"Makovicka, Joel", 251,88
53,172.5,2014,"Malena, Ben", 200,0
54,180.0,1946,"Maley, Howie", 187,3
55,182.88,2010,"Mallett, Martell", 210,0
56,180.0,1973,"Malone, Art", 211,"2,457"
57,177.5,1976,"Malone, Benny", 193,"2,693"
58,172.5,1922,"Malone, Grover", 185,0
59,182.88,2007,"Manderino, Chris", 231,0
60,182.88,1943,"Manders, Pug", 202,"2,529"
61,182.88,1937,"Manders, Jack", 203,"1,586"
62,185.928,1938,"Maniaci, Joe", 212,"1,855"
63,185.928,1967,"Mankins, Jim", 215,7
64,185.928,1956,"Mann, Dave", 190,544
65,180.0,1926,"Manning, Jim", 195,0
66,185.928,1989,"Manoa, Tim", 227,938
67,172.5,1920,"Mansfield, Jerry", 160,0
68,182.88,1937,"Manske, Eggs", 185,"1,467"
69,188.976,2004,"Manumaleuna, Brandon", 295,"1,008"
70,188.976,1961,"Marconi, Joe", 225,"2,771"
71,182.88,2012,"Marecic, Owen", 245,8
72,182.88,1943,"Marefos, Andy", 223,291
73,180.0,1943,"Marek, Jodie", 182,9
74,180.0,1945,"Margarita, Bob", 178,960
0,177.5,1947,"Margucci, Joe", 182,111
1,188.976,1974,"Marinaro, Ed", 212,"1,319"
2,175.0,1925,"Marion, Dutch", 180,0
3,177.5,1926,"Marker, Cliff", 190,0
4,180.0,1927,"Marks, Larry", 185,0
5,180.0,2008,"Maroney, Laurence", 220,"2,504"
6,182.88,1964,"Marsh, Amos", 220,"3,222"
7,180.0,2015,"Marshall, Cameron", 215,0
8,177.5,1975,"Marshall, Larry", 195,0.0
9,188.976,2002,"Marshall, Torrance", 255,1.0
10,182.88,1987,"Marshall, Warren", 218,0
11,182.88,1967,"Martha, Paul", 187,0.0
12,182.88,1960,"Martin, Blanche", 195,58
13,182.88,2001,"Martin, Cecil", 235,103
14,180.0,2001,"Martin, Curtis", 210,"14,101"
15,182.88,2015,"Martin, Desmond", 221,0
16,177.5,1944,"Martin, Frank", 177,0.0
17,180.0,1929,"Martin, Hersh", 180,0
18,180.0,1920,"Martin, Ike", 190,0
19,180.0,2004,"Martin, Jamar", 244,7
20,185.928,1943,"Martin, Johnny", 195,0.0
21,182.88,1932,"Martin, Abe", 185,152
22,180.0,1963,"Martin, Billy", 197,28
23,182.88,1924,"Martineau, Roy", 210,0
24,182.88,2012,"Martinek, Joe", 225,0
25,182.88,1947,"Masini, Len", 225,0
26,180.0,1987,"Mason, Larry", 205,401
27,175.0,2009,"Mason, Marcus", 226,127
28,172.5,1924,"Mason, Sam", 175,0
29,185.928,1966,"Mason, Tommy", 196,"4,203"
30,172.5,2015,"Mason, Tre", 207,972
31,182.88,2006,"Massey, Chris", 237,1
32,180.0,1941,"Masters, Bob", 200,99
33,177.5,1940,"Masters, Walt", 192,-13
34,182.88,1996,"Maston, Le'Shai", 236,218
35,177.5,1944,"Mathews, Ned", 187,405
36,182.88,1955,"Mathews, Ray", 185,"3,963"
37,180.0,2006,"Mathis, Wendell", 213,0
38,185.928,1964,"Mathis, Bill", 220,"3,589"
39,188.976,1959,"Matson, Ollie", 220,"5,173"
40,182.88,1967,"Matte, Tom", 214,"4,646"
41,192.024,1984,"Matthews, Allama", 230,101
42,172.5,1980,"Matthews, Ira", 175,14
43,192.024,1972,"Matthews, Henry", 203,4
44,195.072,1978,"Matthews, Bo", 230,"1,566"
45,192.024,2006,"Matthews, Will", 250,0
46,182.88,2009,"Maui'a, Reagan", 265,5
47,180.0,1926,"Maul, Tuffy", 200,0
48,180.0,1976,"Maxson, Alvin", 205,"1,270"
49,185.928,1970,"Maxwell, Bruce", 220,9
50,182.88,1995,"May, Sherriden", 220,5
51,185.928,1962,"Mayberry, Doug", 220,314
52,180.0,1980,"Mayberry, James", 210,347
53,182.88,1952,"Mayes, Carl", 190,2
54,180.0,1990,"Mayes, Rueben", 201,"3,484"
55,185.928,1947,"Mayne, Lew", 190,0
56,170.0,1990,"Mays, Jerry", 176,0
57,177.5,2014,"Maysonet, Miguel", 210,0
58,175.0,1944,"Maznicki, Frank", 181,463
59,180.0,1950,"Mazzanti, Geno", 190,22
60,185.928,1942,"McAdams, Dean", 193,375
61,177.5,1987,"McAdoo, Derrick", 198,230
62,177.5,1999,"McAfee, Fred", 197,"1,273"
63,182.88,1945,"McAfee, George", 178,"1,685"
64,180.0,1941,"McAfee, Wes", 175,6
65,185.928,1977,"McAlister, James", 205,677
66,185.928,2005,"McAllister, Deuce", 232,"6,096"
67,170.0,1926,"McAuliffe, Jack", 155,0
68,182.88,1973,"McBride, Ron", 202,0
69,180.0,1929,"McBride, Jack", 185,0.0
70,180.0,1969,"McCall, Don", 195,884
71,180.0,1984,"McCall, Joe", 205,3
72,182.88,1973,"McCall, Bob", 205,15
73,188.976,1990,"McCallum, Napoleon", 225,790
74,192.024,1968,"McCarthy, Brendan", 220,175
0,185.928,1976,"McCauley, Don", 211,"2,627"
1,182.88,1972,"McClain, Cliff", 217,445
2,175.0,1941,"McClain, Clint", 182,36
3,182.88,2010,"McClain, Le'Ron", 260,"1,310"
4,177.5,1976,"McClanahan, Brent", 202,"1,207"
5,185.928,1981,"McClendon, Willie", 205,369
6,192.024,1966,"McClinton, Curtis", 227,"3,124"
7,180.0,1995,"McClinton, Lee", 252,0
8,185.928,1987,"McCluskey, David", 227,94
9,188.976,2011,"McCluskey, James", 250,0
10,172.5,2013,"McCluster, Dexter", 170,"1,993"
11,177.5,2004,"McCoo, Eric", 209,54
12,170.0,1929,"McCormick, Felix", 185,0
13,180.0,1920,"McCormick, Frank", 190,0
14,180.0,1955,"McCormick, Tom", 185,272
15,192.024,2010,"McCoy, Jamie", 240,0
16,182.88,2001,"McCrary, Fred", 247,31
17,182.88,1931,"McCrary, Herdis", 207,162
18,180.0,1996,"McCullough, Deland", 195,0
19,182.88,2003,"McCullough, Sultan", 197,9
20,185.928,1976,"McCutcheon, Lawrence", 205,"6,578"
21,185.928,1968,"McDermott, Gary", 211,108
22,182.88,1936,"McDonald, Jim", 195,18
23,195.072,1967,"McDonald, Ray", 248,223
24,180.0,2000,"McDougal, Kevin", 203,48
25,188.976,1947,"McDougal, Bob", 205,0.0
26,192.024,1965,"McDougall, Gerry", 225,471
27,180.0,1993,"McDowell, Anthony", 235,145
28,185.928,1958,"McElhenny, Hugh", 195,"5,281"
29,175.0,1998,"McElroy, Leeland", 212,729
30,180.0,1954,"McElroy, Bucky", 195,0
31,192.024,1943,"McEnulty, Doug", 221,56
32,188.976,1940,"McFadden, Banks", 180,411
33,188.976,1960,"McFarlane, Nyle", 205,52
34,182.88,2008,"McGahee, Willis", 235,"8,474"
35,182.88,1988,"McGee, Buford", 206,"1,086"
36,177.5,1974,"McGee, Molly", 184,30
37,177.5,2004,"McGrorty, Dusty", 218,0
38,198.12,2005,"McHugh, Sean", 265,301
39,180.0,1949,"McHugh, Pat", 185,0.0
40,182.88,1958,"McIlhenny, Don", 197,"1,581"
41,177.5,1987,"McIntosh, Joe", 192,11
42,175.0,1987,"McIntyre, Bruce", 197,0
43,182.88,2009,"McIntyre, Corey", 245,39
44,177.5,1977,"McIntyre, Secdrick", 190,65
45,182.88,1946,"McKay, Roy", 193,0.0
46,180.0,2006,"McKie, Jason", 250,84
47,188.976,2001,"McKinley, Dennis", 247,1
48,182.88,1975,"McKinnis, Hugh", 225,960
49,180.0,2012,"McKnight, Joe", 205,505
50,185.928,1979,"McKnight, Ted", 209,"2,344"
51,192.024,1930,"McLain, Chief", 225,0
52,177.5,1921,"McLaughlin, Tom", 185,0
53,170.0,1921,"McLean, Ray", 155,0
54,177.5,1944,"McLean, Ray", 167,412
55,185.928,1987,"McLemore, Chris", 232,58
56,192.024,1966,"McLenna, Bruce", 225,51
57,182.88,2001,"McLeod, Kevin", 252,0
58,180.0,1921,"McMahon, Tommy", 200,0
59,182.88,1983,"McMillan, Randy", 219,"3,876"
60,185.928,1994,"McNabb, Dexter", 245,11
61,185.928,1993,"McNair, Todd", 202,803
62,185.928,1931,"McNally, Johnny (Blood)", 188,386
63,177.5,1925,"McNamara, Tom", 210,0
64,182.88,1960,"McNamara, Bob", 190,0.0
65,170.0,2013,"McNeal, Curtis", 190,0
66,175.0,2010,"McNeal, Shawnbrey", 190,0
67,180.0,1987,"McNeil, Freeman", 216,"8,074"
68,175.0,1976,"McNeil, Pat", 208,26
69,188.976,1975,"McNeill, Rod", 219,431
70,185.928,1953,"McPhail, Buck", 195,138
71,185.928,1934,"McPhail, Hal", 230,461
72,180.0,1997,"McPhail, Jerris", 198,174
73,185.928,1946,"McQuary, Jack", 208,0
74,175.0,1975,"McQuay, Leon", 200,287
0,180,1944,"McRoberts, Bob", 190,0
1,182.88,1985,"McSwain, Chuck", 193,23
2,175,1970,"McVea, Warren", 182,"1,186"
3,182.88,1964,"McWatters, Bill", 225,60
4,192.024,1949,"McWilliams, Shorty", 185,0.0
5,185.928,1939,"Meade, Jim", 197,0.0
6,180,1984,"Meade, Mike", 228,261
7,182.88,2001,"Mealey, Rondell", 224,73
8,177.5,1997,"Means, Natrone", 245,"5,215"
9,180,2011,"Medlin, Richard", 200,0
10,170,1993,"Meggett, Dave", 190,"1,684"
11,172.5,2013,"Meggett, Davin", 219,0
12,182.88,2012,"Meisner, Lee", 245,0
13,177.5,1948,"Mello, Jim", 190,0.0
14,177.5,2010,"Mendenhall, Rashard", 225,"4,236"
15,182.88,2009,"Mendenhall, Walter", 227,0
16,180,1964,"Mendez, Mario", 200,0
17,188.976,1967,"Mercein, Chuck", 225,531
18,182.88,2011,"Merrow, Thor", 252,0
19,182.88,1947,"Mertes, Bus", 201,157
20,195.072,2012,"Messam, Jerome", 250,0
21,177.5,1963,"Messer, Dale", 175,13
22,188.976,1962,"Mestnik, Frank", 200,767
23,177.5,1993,"Metcalf, Eric", 190,"5,572"
24,177.5,1977,"Metcalf, Terry", 185,"3,498"
25,177.5,1926,"Method, Russ", 192,0
26,175,1926,"Metzger, Lou", 170,0
27,188.976,1952,"Meyers, Bob", 184,2
28,182.88,1964,"Michel, Tom", 215,129
29,192.024,1986,"Micho, Bobby", 236,242
30,182.88,1946,"Micka, Mike", 188,0.0
31,180,1996,"Mickens, Arnold", 220,0
32,177.5,1991,"Mickles, Joe", 221,0
33,180,2012,"Middleton, Calvin", 220,0
34,185.928,1958,"Middleton, Dave", 194,"2,966"
35,180,1986,"Middleton, Frank", 205,384
36,182.88,1980,"Middleton, Terdell", 198,"2,048"
37,177.5,1948,"Mikula, Tom", 200,0
38,185.928,1935,"Mikulak, Mike", 210,446
39,172.5,1997,"Milburn, Glyn", 176,"1,322"
40,NaN,1920,"Miles, Buck", 195,0
41,182.88,1992,"Miles, Ostell", 236,78
42,188.976,2015,"Millard, Trey", 247,0
43,182.88,1962,"Miller, Alan", 219,"1,395"
44,180,1929,"Miller, Al", 210,0
45,192.024,2003,"Miller, Ben", 265,0
46,185.928,2011,"Miller, Brit", 253,14
47,188.976,2013,"Miller, Bruce", 248,62
48,180,1978,"Miller, Cleo", 207,"2,492"
49,188.976,1954,"Miller, Don", 195,0
50,180,1925,"Miller, Don", 170,0
51,180,1930,"Miller, Jim", 195,0
52,182.88,1921,"Miller, John", 188,0
53,182.88,2011,"Miller, Lonyae", 216,0
54,180,1937,"Miller, Paul", 180,537
55,180,1977,"Miller, Robert", 204,951
56,170,2013,"Miller, Steven", 172,0
57,177.5,1980,"Miller, Terry", 196,"1,583"
58,172.5,1930,"Miller, Verne", 152,0
59,NaN,1920,"Mills, Charlie", 1  ,0
60,182.88,1999,"Mills, John Henry", 230,0
61,185.928,2006,"Mills, Garrett", 235,110
62,175,1923,"Mills, Stan", 180,0
63,192.024,1998,"Milne, Brian", 254,126
64,188.976,1965,"Mingo, Gene", 216,777
65,185.928,1948,"Minini, Frank", 209,216
66,180,1948,"Minisi, Skippy", 190,160
67,185.928,1969,"Minnear, Randy", 210,316
68,185.928,2010,"Minor, Brandon", 203,0
69,188.976,1973,"Minor, Lincoln", 211,10
70,177.5,2005,"Minor, Travis", 203,"1,230"
71,177.5,1984,"Minter, Cedric", 200,159
72,182.88,2006,"Miree, Brandon", 236,0
73,182.88,1989,"Mitchell, Alvin", 235,0
74,177.5,1999,"Mitchell, Basil", 207,125
0,180.0,1996,"Mitchell, Brian", 221,"1,967"
1,180.0,1965,"Mitchell, Charley", 185,"1,138"
2,182.88,1946,"Mitchell, Fondren", 185,0
3,180.0,1976,"Mitchell, Lydell", 204,"6,534"
4,175.0,1986,"Mitchell, Stump", 188,"4,649"
5,182.88,1963,"Mitchell, Bobby", 192,"7,954"
6,180.0,1947,"Mitchell, Bob", 195,0.0
7,188.976,1968,"Mitchell, Stan", 210,548
8,180.0,1953,"Mixon, Billy", 191,195
9,177.5,1931,"Mizell, Warner", 188,0
10,188.976,2005,"Moa, Ben", 256,0
11,172.5,2007,"Moats, Ryan", 210,831
12,170.0,1947,"Mobley, Rudy", 155,0
13,182.88,1956,"Modzelewski, Ed", 217,"1,292"
14,182.88,1958,"Moegle, Dicky", 195,0.0
15,177.5,1923,"Mohardt, Johnny", 166,0
16,177.5,1931,"Molenda, Bo", 210,428
17,175.0,1934,"Molesworth, Keith", 167,0.0
18,182.88,2010,"Moline, Chane", 250,0
19,180.0,1927,"Molinet, Ignacio", 195,0
20,177.5,1953,"Monachino, Jim", 187,291
21,172.5,2015,"Monangai, Kevin", 209,0
22,175.0,1935,"Monnett, Bob", 182,"1,488"
23,172.5,1985,"Monroe, Carl", 166,62
24,182.88,1948,"Mont, Tommy", 194,2
25,188.976,1973,"Montgomery, Mike", 210,297
26,177.5,2001,"Montgomery, Joe", 230,372
27,192.024,1969,"Montgomery, Ross", 220,281
28,182.88,1993,"Montgomery, Tyrone", 190,169
29,177.5,1981,"Montgomery, Wilbert", 195,"6,789"
30,182.88,1946,"Montgomery, Bill", 205,11
31,182.88,2011,"Moody, Emmanuel", 211,0
32,182.88,1944,"Mooney, Tipp", 187,193
33,177.5,2014,"Mooney, Collin", 238,19
34,175.0,1932,"Moore, Al", 185,17
35,182.88,1968,"Moore, Alex", 195,22
36,182.88,1985,"Moore, Alvin", 194,641
37,180.0,1984,"Moore, Booker", 224,420
38,185.928,2003,"Moore, Casey", 240,0
39,180.0,2013,"Moore, Dan", 240,0
40,188.976,1995,"Moore, Dave", 250,"2,028"
41,182.88,1994,"Moore, Derrick", 238,"1,197"
42,175.0,2011,"Moore, Devin", 190,-2
43,175.0,2007,"Moore, Dontrell", 208,0
44,185.928,1969,"Moore, Gene", 208,4
45,185.928,1956,"Moore, Henry", 195,0.0
46,182.88,1981,"Moore, Jeff", 195,722
47,175.0,1998,"Moore, Jerald", 230,705
48,185.928,1972,"Moore, Joe", 205,281
49,177.5,2010,"Moore, Kestahn", 214,0
50,182.88,1987,"Moore, Leonard", 222,11
51,185.928,1962,"Moore, Lenny", 191,"5,174"
52,185.928,1976,"Moore, Manfred", 197,38
53,180.0,2008,"Moore, Mewelde", 209,"2,267"
54,175.0,1980,"Moore, Nat", 184,"7,546"
55,180.0,1987,"Moore, Ricky", 234,126
56,177.5,1995,"Moore, Ronald", 220,"2,210"
57,188.976,1964,"Moore, Tom", 215,"2,445"
58,180.0,1943,"Moore, Wilbur", 187,0.0
59,180.0,1932,"Moore, Bucky", 185,0.0
60,188.976,1983,"Moorehead, Emery", 218,"2,980"
61,182.88,2000,"Moreau, Frank", 223,206
62,177.5,2007,"Morency, Vernand", 212,726
63,180.0,2011,"Moreno, Knowshon", 218,"3,616"
64,182.88,1979,"Morgado, Arnold", 210,956
65,180.0,1974,"Morgan, Dennis", 200,0
66,180.0,1978,"Morgan, Mike", 207,0
67,185.928,1985,"Moriarty, Larry", 240,"1,908"
68,182.88,1979,"Moriarty, Pat", 195,11
69,182.88,1996,"Morris, Bam", 259,"3,809"
70,170.0,1987,"Morris, Larry", 207,18
71,180.0,1974,"Morris, Donnie Joe", 195,0
72,177.5,1973,"Morris, Mercury", 190,"4,133"
73,188.976,1942,"Morris, Frank", 214,7
74,180.0,1941,"Morris, George", 188,134
0,170,1989,"Morris, Jamie", 188,777
1,177.5,1962,"Morris, Johnny", 180,"5,059"
2,170,1986,"Morris, Joe", 190,"5,585"
3,188.976,1961,"Morris, Larry", 226,0.0
4,180,2006,"Morris, Maurice", 216,"3,648"
5,182.88,1986,"Morris, Randall", 195,651
6,180,1947,"Morris, Bob", 180,0
7,182.88,2006,"Morris, Sammy", 220,"3,053"
8,182.88,1980,"Morris, Wayne", 207,"3,387"
9,188.976,1953,"Morrison, Fred", 215,"2,420"
10,185.928,1965,"Morrison, Joe", 210,"2,474"
11,182.88,1970,"Morrison, Reece", 207,525
12,180,2000,"Morrow, Harold", 232,75
13,182.88,1943,"Morrow, Bob", 222,402
14,177.5,1989,"Morse, Bobby", 201,64
15,180,1985,"Morse, Steve", 211,17
16,172.5,2003,"Morton, Chad", 191,382
17,172.5,1984,"Morton, Michael", 180,110
18,182.88,1952,"Moselle, Dom", 192,0.0
19,182.88,1980,"Moser, Rick", 210,190
20,175,1987,"Mosley, Anthony", 205,80
21,188.976,1955,"Mosley, Henry", 210,10
22,177.5,1945,"Mosley, Russ", 170,0.0
23,182.88,1974,"Mosley, Wayne", 190,6
24,172.5,1995,"Moss, Brent", 211,90
25,182.88,1975,"Moss, Eddie", 215,66
26,185.928,1950,"Motley, Marion", 232,"1,696"
27,172.5,1933,"Mott, Buster", 193,0.0
28,172.5,1927,"Moynihan, Dick", 160,0
29,188.976,1948,"Muehlheuser, Frank", 215,179
30,185.928,1989,"Mueller, Jamie", 225,901
31,182.88,1988,"Mueller, Vance", 210,469
32,185.928,2007,"Mughelli, Ovie", 250,120
33,185.928,1948,"Muha, Joe", 205,257
34,182.88,1973,"Mul-key, Herb", 190,178
35,182.88,1925,"Mullen, Vern", 186,0
36,180,1948,"Mullins, Noah", 182,0.0
37,NaN,1923,"Mulvey, Vince", 155,0
38,182.88,1985,"Mumford, Tony", 215,0
39,192.024,1980,"Muncie, Chuck", 227,"6,702"
40,175,2004,"Mungro, James", 214,430
41,182.88,1951,"Murakowski, Art", 195,0
42,188.976,1963,"Murdock, Jesse", 203,0
43,182.88,2001,"Murphy, Frank", 206,71
44,185.928,2011,"Murphy, Richard", 215,92
45,172.5,1926,"Murphy, Tom", 165,0
46,177.5,1926,"Murphy, Tommy", 187,0
47,180,1934,"Murphy, Tom", 170,37
48,180,2005,"Murray, Cal", 198,0
49,182.88,1939,"Murray, Franny", 200,0.0
50,180,1981,"Murray, Calvin", 185,134
51,180,1998,"Murrell, Adrian", 210,"5,199"
52,180,1921,"Murtha, Ted", 205,0
53,180,1934,"Musick, Jim", 205,"1,313"
54,180,1976,"Musso, Johnny", 201,365
55,192.024,1991,"Muster, Brad", 235,"2,231"
56,175,1948,"Mutryn, Chet", 179,355
57,185.928,1955,"Myers, Brad", 197,180
58,188.976,1950,"Myers, Jack", 200,541
59,177.5,1983,"Myles, Jesse", 210,59
60,188.976,1936,"Nagurski, Bronko", 226,"2,778"
61,177.5,1944,"Naioti, John", 180,0.0
62,177.5,2011,"Nance, Dimitri", 219,95
63,185.928,1969,"Nance, Jim", 235,"5,401"
64,177.5,1938,"Nardi, Dick", 200,0.0
65,177.5,2005,"Nash, Damien", 220,98
66,182.88,1983,"Nathan, Tony", 206,"3,543"
67,177.5,1944,"Natowich, Andy", 175,0
68,172.5,1948,"Naumu, Johnny", 175,0
69,175,1996,"Neal, Leon", 185,0
70,180,2001,"Neal, Lorenzo", 255,807
71,180,2015,"Neal, Rajion", 220,0
72,188.976,1984,"Neal, Speedy", 254,175
73,180,1997,"Nealy, Ray", 220,2
74,185.928,1994,"Ned, Derrick", 230,108
0,180.0,2003,"Ned, Larry", 217,0
1,180.0,2015,"Neighbors, Connor", 229,0
2,188.976,1938,"Neill, Jim", 190,0.0
3,175.0,1987,"Nelson, Darrin", 180,"4,442"
4,188.976,1984,"Nelson, David", 230,3
5,175.0,1948,"Nelson, Frank", 167,86
6,180.0,1946,"Nelson, Jimmy", 180,0
7,188.976,1975,"Nelson, Ralph", 195,312
8,182.88,1932,"Nesbitt, Dick", 204,604
9,185.928,1923,"Nesser, Frank", 245,0
10,198.12,1921,"Nesser, Fred", 250,0
11,195.072,2007,"Neufeld, Ryan", 245,14
12,180.0,1963,"Neumann, Tom", 205,148
13,182.88,1928,"Nevers, Ernie", 204,0
14,177.5,1978,"Newhouse, Robert", 209,"4,784"
15,182.88,1987,"Newman, Tim", 220,0
16,185.928,1984,"Newsome, Timmy", 232,"1,226"
17,182.88,1939,"Newton, Chuck", 205,0.0
18,182.88,1979,"Newton, Tom", 212,772
19,177.5,1945,"Nichols, Allen", 205,5
20,192.024,1940,"Nielsen, Walt", 220,269
21,188.976,2004,"Niklos, J.R.", 229,0
22,180.0,1939,"Nixon, Mike", 181,5
23,185.928,1993,"Noa, Kaiser", 230,0
24,180.0,1971,"Nock, George", 200,556
25,180.0,1940,"Nolting, Ray", 188,"2,285"
26,182.88,1940,"Noppenberg, John", 196,0.0
27,192.024,2010,"Nordin, Jake", 262,0
28,185.928,1980,"Norman, Ben", 212,0
29,185.928,2007,"Norris, Moran", 250,67
30,180.0,1959,"Norton, Jerry", 195,0.0
31,167.5,1925,"Norton, Marty", 178,0
32,188.976,1960,"Norton, Ray", 184,0
33,180.0,2008,"Norwood, Jerious", 205,"2,056"
34,177.5,1974,"Nottingham, Don", 210,"2,496"
35,175.0,1922,"Novak, Eddie", 175,0
36,177.5,1931,"Novotny, Ray", 165,4
37,192.024,1969,"Nowatzke, Tom", 230,"1,249"
38,175.0,1924,"Nugent, Clem", 155,0
39,180.0,1948,"Nussbaumer, Bob", 172,0.0
40,185.928,1950,"Nuzum, Jerry", 198,930
41,180.0,1930,"Nydall, Mally", 163,0
42,180.0,1956,"Nyers, Dick", 177,0.0
43,175.0,1946,"Nygren, Bernie", 193,0
44,177.5,1970,"Nyvall, Vic", 185,6
45,175.0,1930,"O'Boyle, Harry", 178,18
46,177.5,1929,"O'Brien, Jack", 170,0
47,182.88,1947,"O'Brien, Bill", 180,2
48,172.5,1945,"O'Delli, Mel", 176,0
49,180.0,2007,"O'Keith, Marcus", 198,0
50,182.88,1994,"O'Neal, Brian", 233,0
51,180.0,2008,"O'Neal, Oren", 245,0
52,177.5,1922,"O'Neil, Chuck", 180,0
53,180.0,2011,"Odim, Isaac", 210,0
54,177.5,1983,"Odom, Henry", 200,7
55,182.88,1938,"Oelerich, John", 192,23
56,182.88,2011,"Ogbonnaya, Chris", 225,710
57,185.928,1989,"Okoye, Christian", 253,"4,897"
58,185.928,1975,"Olds, Bill", 224,985
59,177.5,1990,"Oliphant, Mike", 183,127
60,177.5,1987,"Oliver, Darryl", 195,0
61,182.88,1973,"Oliver, Greg", 192,25
62,177.5,1983,"Oliver, Hubie", 215,"1,030"
63,170.0,1998,"Oliver, Winslow", 200,215
64,182.88,2000,"Olivo, Brock", 232,7
65,182.88,1927,"Olson, Forrest", 200,0
66,180.0,1957,"Olszewski, Johnny", 200,"3,320"
67,180.0,2010,"Omon, Xavier", 227,27
68,185.928,2014,"Opurum, Toben", 250,0
69,182.88,1973,"Orduna, Joe", 195,236
70,180.0,1946,"Ormsbee, Elliott", 185,12
71,180.0,1926,"Orwoll, Ossie", 165,0
72,182.88,1971,"Osborn, Dave", 208,"4,336"
73,188.976,1948,"Osmanski, Joe", 218,"1,182"
74,180.0,1943,"Osmanski, Bill", 197,"1,753"
0,172.5,1950,"Ostendarp, Jim", 178,144
1,182.88,1974,"Otis, Jim", 220,"4,350"
2,182.88,2001,"Ours, Wes", 284,0
3,180.0,1983,"Overstreet, David", 208,392
4,182.88,1991,"Overton, Don", 221,67
5,182.88,1941,"Owen, Al", 194,48
6,177.5,1978,"Owens, Artie", 176,418
7,180.0,1981,"Owens, James", 192,944
8,188.976,1972,"Owens, Steve", 215,"2,451"
9,180.0,1973,"Owens, Marv", 203,0
10,177.5,2010,"Owens, Montell", 225,292
11,195.072,2006,"Owens, Richard", 273,141
12,182.88,1998,"Oxendine, Ken", 230,502
13,182.88,1958,"Pace, James", 195,161
14,185.928,1947,"Pacewic, Vince", 205,0
15,172.5,1946,"Paffrath, Bob", 190,0
16,182.88,1949,"Page, Paul", 180,0
17,182.88,1959,"Pagliei, Joe", 220,64
18,172.5,1923,"Pahl, Louie", 185,0
19,177.5,1988,"Paige, Tony", 225,853
20,175.0,1988,"Painter, Carl", 184,106
21,172.5,1999,"Palmer, David", 180,125
22,182.88,1948,"Palmer, Les", 180,0.0
